studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
8652,7.7,0,2,1,68.0,4.0,Yes,Yes,57.0,83.0,Placed
7798,7.5,1,1,0,76.0,4.7,No,No,55.0,64.0,NotPlaced
2841,8.2,2,3,2,90.0,4.7,Yes,Yes,83.0,78.0,Placed
929,8.0,2,3,3,80.0,4.8,Yes,Yes,78.0,86.0,NotPlaced
6242,8.2,1,1,1,73.0,3.9,Yes,No,59.0,71.0,NotPlaced
1794,8.5,2,3,2,90.0,4.8,Yes,Yes,83.0,82.0,Placed
2175,7.6,2,1,1,82.0,3.9,Yes,No,71.0,71.0,NotPlaced
8325,6.5,1,2,1,79.0,3.1,No,Yes,63.0,69.0,Placed
6237,7.8,1,3,0,82.0,3.9,No,No,55.0,83.0,NotPlaced
1910,6.5,1,2,1,76.0,4.4,Yes,Yes,71.0,73.0,Placed
2686,8.4,1,3,1,83.0,4.2,Yes,Yes,85.0,81.0,Placed
6498,7.2,0,1,1,76.0,4.2,No,No,55.0,69.0,NotPlaced
2246,8.0,1,2,1,83.0,4.0,Yes,Yes,75.0,68.0,Placed
1348,8.1,0,2,0,73.0,4.5,No,Yes,55.0,67.0,NotPlaced
8178,6.5,1,1,0,88.0,3.9,No,No,69.0,67.0,NotPlaced
8845,7.4,1,2,1,77.0,3.9,No,Yes,55.0,64.0,NotPlaced
403,6.9,0,1,1,76.0,3.8,No,No,61.0,67.0,NotPlaced
3223,6.6,0,1,0,79.0,4.4,No,Yes,55.0,64.0,NotPlaced
4471,6.5,1,1,0,61.0,3.6,No,Yes,63.0,65.0,NotPlaced
3754,6.5,1,1,0,68.0,4.3,Yes,Yes,56.0,69.0,NotPlaced
8776,8.4,2,3,2,90.0,4.5,Yes,Yes,69.0,81.0,NotPlaced
7441,7.2,1,1,0,69.0,4.1,Yes,No,64.0,73.0,NotPlaced
4926,7.6,1,2,1,67.0,4.4,Yes,Yes,61.0,73.0,Placed
2123,8.1,2,2,0,90.0,4.8,Yes,Yes,76.0,88.0,NotPlaced
287,7.7,1,1,2,82.0,4.4,No,No,55.0,70.0,NotPlaced
6811,8.0,2,3,0,84.0,4.1,Yes,No,83.0,66.0,Placed
4518,8.1,2,3,1,74.0,4.0,Yes,No,61.0,82.0,NotPlaced
3929,7.7,0,1,0,70.0,3.7,No,No,71.0,70.0,Placed
7145,8.5,1,3,0,75.0,4.8,Yes,Yes,78.0,64.0,NotPlaced
8608,8.4,1,2,1,79.0,3.8,Yes,Yes,76.0,82.0,Placed
1455,8.3,1,3,1,86.0,4.3,Yes,Yes,65.0,84.0,Placed
9679,7.7,1,1,0,83.0,4.2,No,No,59.0,70.0,NotPlaced
5259,7.8,0,2,0,83.0,4.8,No,No,62.0,68.0,NotPlaced
9853,7.3,1,1,0,75.0,3.2,No,No,57.0,69.0,NotPlaced
8541,7.1,1,3,1,74.0,4.3,No,Yes,72.0,81.0,Placed
3875,7.4,1,1,0,78.0,4.4,No,No,69.0,62.0,NotPlaced
8980,8.6,2,3,0,87.0,4.7,Yes,Yes,76.0,73.0,NotPlaced
1131,7.4,1,2,1,63.0,3.6,Yes,Yes,57.0,61.0,NotPlaced
6567,8.3,2,3,2,84.0,4.5,Yes,No,73.0,84.0,Placed
6887,7.5,0,2,0,86.0,4.2,Yes,Yes,74.0,66.0,Placed
1295,7.6,1,1,1,66.0,4.5,No,Yes,55.0,68.0,NotPlaced
249,6.5,1,1,0,70.0,4.7,No,Yes,79.0,64.0,NotPlaced
2777,7.5,1,1,1,71.0,4.5,No,No,55.0,69.0,NotPlaced
2315,8.7,1,2,1,90.0,4.6,No,No,74.0,68.0,NotPlaced
8888,8.3,1,2,2,85.0,4.6,Yes,Yes,75.0,81.0,Placed
4377,6.5,1,2,0,74.0,4.0,No,Yes,80.0,64.0,Placed
6064,6.7,1,1,0,77.0,3.8,No,No,55.0,57.0,NotPlaced
8385,6.5,1,1,0,79.0,4.3,No,Yes,60.0,73.0,NotPlaced
7085,6.7,1,1,1,77.0,4.7,Yes,No,69.0,70.0,NotPlaced
5153,6.5,1,2,0,74.0,3.4,No,No,59.0,70.0,NotPlaced
6691,8.3,2,3,2,86.0,4.8,Yes,Yes,81.0,80.0,Placed
7709,8.2,2,3,0,65.0,4.3,Yes,Yes,78.0,83.0,Placed
6099,7.5,1,1,0,72.0,4.3,No,No,59.0,65.0,NotPlaced
12,7.9,1,3,2,90.0,4.8,Yes,Yes,71.0,87.0,Placed
9261,7.6,1,2,1,82.0,4.3,Yes,No,68.0,66.0,NotPlaced
2157,7.4,1,2,2,74.0,4.4,Yes,Yes,84.0,72.0,NotPlaced
7860,7.5,1,3,0,78.0,4.5,Yes,Yes,75.0,82.0,NotPlaced
8753,8.6,1,2,1,78.0,4.3,Yes,Yes,70.0,67.0,Placed
9256,7.7,0,1,0,73.0,4.3,Yes,Yes,57.0,65.0,Placed
9056,7.4,0,1,0,79.0,4.2,Yes,Yes,61.0,65.0,NotPlaced
3511,7.2,1,1,3,75.0,3.5,No,No,67.0,66.0,NotPlaced
9042,7.7,1,1,0,78.0,3.8,No,Yes,55.0,68.0,NotPlaced
8386,6.5,0,2,2,82.0,4.3,Yes,Yes,82.0,88.0,NotPlaced
2681,6.5,1,1,0,77.0,3.9,Yes,No,67.0,71.0,NotPlaced
7272,7.6,1,2,0,66.0,4.5,No,Yes,55.0,76.0,NotPlaced
2644,8.9,2,1,2,90.0,4.7,Yes,Yes,75.0,84.0,Placed
2179,8.4,2,3,2,90.0,4.8,Yes,Yes,88.0,80.0,Placed
7357,7.7,2,2,2,85.0,4.7,Yes,Yes,83.0,82.0,Placed
9063,8.6,1,2,2,88.0,4.3,Yes,Yes,71.0,82.0,Placed
1617,6.6,1,2,0,61.0,3.9,No,No,55.0,61.0,NotPlaced
9319,6.5,0,2,1,71.0,3.8,No,Yes,55.0,72.0,NotPlaced
2431,7.9,2,3,2,90.0,4.6,Yes,Yes,82.0,81.0,Placed
7248,7.6,2,3,2,90.0,4.8,Yes,Yes,81.0,84.0,Placed
1787,7.5,1,3,0,88.0,4.8,Yes,No,82.0,85.0,Placed
4905,8.1,1,3,2,90.0,4.4,Yes,Yes,77.0,86.0,Placed
8446,8.1,1,3,2,80.0,4.5,Yes,No,83.0,84.0,Placed
5541,8.2,2,3,2,88.0,4.8,Yes,Yes,67.0,86.0,NotPlaced
4126,7.5,1,2,1,80.0,4.0,No,Yes,55.0,65.0,NotPlaced
6978,7.4,1,1,1,64.0,4.3,Yes,Yes,55.0,64.0,NotPlaced
9096,7.3,2,1,2,86.0,3.8,No,Yes,71.0,67.0,NotPlaced
9154,7.6,2,3,0,84.0,4.5,Yes,Yes,78.0,87.0,NotPlaced
6881,8.0,1,1,2,81.0,3.8,Yes,Yes,76.0,70.0,Placed
8789,8.6,2,3,2,90.0,4.6,Yes,Yes,74.0,88.0,Placed
4877,7.6,2,3,2,81.0,4.3,Yes,Yes,86.0,69.0,Placed
7040,7.3,1,2,1,66.0,3.7,No,No,55.0,74.0,NotPlaced
5710,7.8,2,3,2,90.0,4.8,Yes,Yes,81.0,84.0,Placed
337,8.1,1,3,2,90.0,4.7,Yes,No,72.0,87.0,Placed
2917,8.1,0,1,0,71.0,4.0,Yes,Yes,60.0,69.0,NotPlaced
4666,7.5,1,1,1,76.0,3.9,No,Yes,77.0,67.0,NotPlaced
6198,7.7,1,1,0,72.0,4.1,No,No,62.0,65.0,Placed
6874,6.5,0,2,1,75.0,3.5,No,Yes,61.0,68.0,NotPlaced
9206,7.6,1,1,1,73.0,4.5,No,No,55.0,61.0,NotPlaced
9836,7.7,0,2,0,71.0,4.8,Yes,Yes,59.0,69.0,NotPlaced
247,8.4,0,2,1,85.0,4.3,Yes,Yes,62.0,81.0,Placed
352,7.8,0,2,2,74.0,4.6,Yes,Yes,58.0,60.0,NotPlaced
7167,6.5,1,2,0,72.0,4.3,Yes,Yes,65.0,68.0,Placed
401,8.0,1,3,2,90.0,4.8,Yes,Yes,81.0,86.0,Placed
5213,7.5,1,1,0,75.0,4.0,No,Yes,64.0,66.0,NotPlaced
4893,8.6,1,2,3,76.0,4.7,Yes,Yes,81.0,80.0,NotPlaced
9095,8.3,0,3,2,90.0,4.7,Yes,Yes,85.0,88.0,Placed
7916,8.0,1,3,3,85.0,4.7,Yes,Yes,79.0,84.0,NotPlaced
6279,7.2,0,2,1,77.0,4.0,No,Yes,55.0,64.0,NotPlaced
6252,8.2,0,3,2,87.0,4.8,Yes,No,75.0,88.0,Placed
2153,6.5,1,1,1,60.0,4.0,No,No,70.0,71.0,NotPlaced
7678,6.8,1,1,1,73.0,3.9,No,Yes,78.0,67.0,NotPlaced
2855,8.5,2,3,0,89.0,4.8,Yes,Yes,82.0,70.0,Placed
8932,7.4,0,2,2,83.0,4.5,Yes,Yes,82.0,71.0,NotPlaced
6289,8.1,2,3,2,84.0,4.1,Yes,Yes,87.0,85.0,Placed
6585,8.0,1,1,1,76.0,3.8,Yes,Yes,62.0,69.0,NotPlaced
4226,7.1,2,3,0,79.0,4.8,Yes,Yes,70.0,88.0,Placed
5564,6.5,0,2,0,77.0,4.4,No,Yes,68.0,84.0,NotPlaced
1215,7.7,1,2,0,73.0,4.3,No,Yes,55.0,70.0,NotPlaced
4199,6.9,1,1,1,64.0,4.1,No,No,64.0,66.0,NotPlaced
9656,7.9,1,1,0,70.0,4.2,No,Yes,64.0,81.0,NotPlaced
9048,6.5,1,2,0,84.0,4.6,Yes,Yes,57.0,66.0,NotPlaced
6556,8.4,1,3,3,89.0,4.8,Yes,Yes,84.0,72.0,Placed
5209,6.5,0,1,0,85.0,3.9,No,No,55.0,69.0,NotPlaced
7458,8.2,2,3,2,88.0,4.3,Yes,No,70.0,88.0,Placed
6873,6.5,2,1,0,85.0,4.8,No,Yes,72.0,68.0,NotPlaced
7715,6.5,1,2,1,84.0,4.7,Yes,Yes,77.0,72.0,NotPlaced
5297,8.2,0,3,2,84.0,4.0,Yes,Yes,80.0,86.0,Placed
5686,8.3,0,3,2,88.0,4.8,Yes,Yes,74.0,72.0,Placed
1766,7.5,1,2,0,65.0,4.7,No,Yes,63.0,69.0,NotPlaced
6136,6.5,1,1,1,69.0,4.2,Yes,No,70.0,69.0,Placed
5642,7.7,0,1,0,82.0,4.1,No,No,58.0,71.0,NotPlaced
3967,7.7,1,3,2,87.0,4.8,Yes,Yes,78.0,86.0,Placed
8588,8.1,1,2,0,89.0,4.7,Yes,Yes,75.0,85.0,Placed
2461,8.4,2,2,0,83.0,4.8,Yes,No,71.0,66.0,Placed
2045,7.8,0,2,0,89.0,3.9,Yes,Yes,70.0,74.0,NotPlaced
7220,8.1,0,2,1,85.0,4.8,Yes,No,87.0,80.0,NotPlaced
3355,8.3,1,3,2,90.0,4.5,Yes,Yes,75.0,79.0,Placed
4327,7.3,1,1,1,79.0,4.8,Yes,No,83.0,78.0,NotPlaced
7710,7.7,1,1,2,83.0,4.5,Yes,Yes,71.0,82.0,Placed
4060,6.8,0,1,0,84.0,4.2,No,No,61.0,60.0,NotPlaced
5383,6.5,1,1,1,85.0,3.9,No,No,79.0,63.0,NotPlaced
9193,7.8,2,3,2,87.0,4.5,Yes,No,84.0,81.0,Placed
7089,7.6,1,1,0,81.0,4.2,Yes,No,55.0,82.0,NotPlaced
4256,7.5,1,2,0,76.0,3.8,No,Yes,55.0,84.0,NotPlaced
3697,8.0,1,3,0,90.0,3.7,No,Yes,57.0,66.0,Placed
8680,8.0,0,3,2,87.0,4.7,Yes,Yes,78.0,70.0,Placed
3087,7.7,1,1,0,81.0,4.3,No,No,60.0,70.0,Placed
1404,7.4,1,2,1,74.0,3.7,No,Yes,55.0,65.0,NotPlaced
8183,7.3,1,2,0,83.0,4.5,Yes,Yes,56.0,71.0,Placed
1675,6.6,1,2,1,70.0,4.6,Yes,Yes,76.0,84.0,NotPlaced
5531,8.0,1,3,2,79.0,4.6,Yes,Yes,68.0,87.0,Placed
3747,8.4,1,3,2,90.0,4.8,Yes,Yes,85.0,68.0,Placed
4054,8.5,2,3,2,90.0,4.8,Yes,No,76.0,84.0,NotPlaced
4269,8.5,1,3,2,90.0,4.8,Yes,Yes,79.0,87.0,Placed
4255,6.5,0,3,0,80.0,4.4,Yes,Yes,63.0,68.0,NotPlaced
2559,7.5,0,1,0,77.0,4.3,No,Yes,61.0,69.0,NotPlaced
9208,7.0,1,2,0,72.0,4.6,Yes,Yes,68.0,74.0,Placed
8928,8.3,2,3,0,82.0,4.5,Yes,Yes,74.0,70.0,NotPlaced
7481,8.3,2,3,2,90.0,4.2,Yes,Yes,71.0,81.0,Placed
4918,7.4,0,2,1,76.0,4.0,No,Yes,69.0,73.0,NotPlaced
2479,7.4,1,2,1,72.0,3.3,Yes,Yes,81.0,69.0,Placed
4700,6.8,1,2,1,71.0,3.7,No,Yes,56.0,62.0,NotPlaced
2275,6.5,1,1,0,62.0,4.0,No,No,61.0,74.0,NotPlaced
420,7.8,1,3,0,78.0,4.4,No,Yes,77.0,70.0,Placed
1097,8.1,2,3,2,90.0,4.6,Yes,Yes,82.0,88.0,Placed
6698,7.6,1,1,0,77.0,4.1,No,Yes,57.0,67.0,Placed
6354,6.7,0,1,0,79.0,4.2,No,No,62.0,67.0,NotPlaced
5038,7.8,1,2,1,81.0,3.7,No,Yes,55.0,83.0,NotPlaced
934,7.9,1,3,2,81.0,4.8,No,Yes,74.0,80.0,Placed
8503,7.5,1,1,0,78.0,3.8,No,No,64.0,66.0,NotPlaced
169,7.5,1,1,1,74.0,3.9,No,No,63.0,65.0,NotPlaced
2544,7.6,1,2,0,90.0,4.8,Yes,Yes,77.0,86.0,Placed
7067,7.6,1,3,0,82.0,4.8,Yes,Yes,61.0,75.0,Placed
6665,7.4,1,1,0,69.0,4.3,Yes,Yes,60.0,83.0,Placed
8893,7.0,1,1,1,62.0,3.4,No,No,55.0,63.0,NotPlaced
5348,7.4,0,2,0,75.0,3.5,No,Yes,55.0,71.0,NotPlaced
8983,8.2,2,3,2,76.0,4.8,Yes,No,71.0,83.0,NotPlaced
91,7.6,1,1,0,80.0,4.5,Yes,Yes,66.0,67.0,NotPlaced
5063,8.3,2,3,2,90.0,4.8,Yes,Yes,84.0,86.0,Placed
6154,7.9,1,3,0,83.0,4.3,No,Yes,55.0,74.0,NotPlaced
7097,8.2,2,3,2,90.0,4.8,Yes,Yes,84.0,88.0,Placed
150,7.9,2,1,0,83.0,4.0,Yes,Yes,63.0,70.0,NotPlaced
57,8.0,1,1,0,74.0,4.5,Yes,Yes,55.0,65.0,NotPlaced
1695,7.5,1,1,1,80.0,4.6,No,No,63.0,70.0,NotPlaced
383,7.3,0,1,1,80.0,3.6,No,Yes,62.0,65.0,NotPlaced
3121,7.4,1,1,0,68.0,3.5,No,No,61.0,70.0,NotPlaced
778,8.1,2,3,2,90.0,4.8,Yes,Yes,84.0,86.0,Placed
528,8.2,1,1,0,70.0,4.2,No,No,55.0,62.0,NotPlaced
69,7.7,1,1,0,74.0,4.1,No,Yes,57.0,68.0,Placed
4295,7.3,1,3,3,90.0,4.7,Yes,Yes,90.0,82.0,Placed
8022,7.5,1,1,1,74.0,3.9,No,Yes,60.0,62.0,NotPlaced
158,8.0,1,3,1,87.0,4.6,Yes,Yes,72.0,83.0,NotPlaced
5395,7.0,1,1,2,74.0,4.5,Yes,Yes,78.0,86.0,NotPlaced
7888,6.5,1,3,2,84.0,4.5,No,Yes,70.0,75.0,Placed
7133,8.2,1,3,1,85.0,4.7,Yes,Yes,76.0,83.0,Placed
173,7.4,0,3,0,90.0,4.6,No,No,65.0,70.0,NotPlaced
3228,8.3,2,3,3,90.0,4.8,Yes,Yes,90.0,83.0,Placed
94,7.4,1,3,0,83.0,4.2,No,Yes,65.0,82.0,NotPlaced
1371,8.1,2,3,2,83.0,4.4,Yes,Yes,90.0,81.0,Placed
8843,6.5,1,2,0,77.0,4.2,No,No,55.0,59.0,NotPlaced
1840,6.9,1,2,0,73.0,4.2,No,No,55.0,57.0,NotPlaced
5146,7.5,0,3,1,84.0,4.5,No,Yes,77.0,78.0,NotPlaced
6786,8.5,0,3,0,89.0,4.7,Yes,Yes,83.0,80.0,Placed
5645,6.5,1,1,0,77.0,3.6,Yes,Yes,60.0,74.0,NotPlaced
4117,6.7,1,1,0,76.0,4.2,No,No,61.0,63.0,Placed
9322,7.8,1,1,0,76.0,4.6,Yes,Yes,60.0,72.0,NotPlaced
3363,8.1,1,2,0,79.0,4.1,Yes,Yes,85.0,68.0,Placed
5592,8.1,0,3,1,86.0,4.7,Yes,Yes,63.0,79.0,Placed
5433,7.7,1,2,1,61.0,4.0,No,No,55.0,66.0,NotPlaced
3466,7.7,1,1,0,70.0,4.8,No,Yes,55.0,67.0,NotPlaced
2519,6.8,0,1,1,62.0,3.5,No,No,55.0,63.0,NotPlaced
5632,8.0,1,3,2,90.0,4.4,Yes,Yes,72.0,82.0,Placed
9765,6.7,1,2,0,78.0,3.7,Yes,No,55.0,64.0,NotPlaced
285,8.0,0,1,1,87.0,3.8,No,Yes,55.0,71.0,NotPlaced
1971,7.6,0,1,2,83.0,4.8,Yes,Yes,78.0,81.0,Placed
9917,8.3,2,3,3,90.0,4.8,Yes,Yes,84.0,84.0,Placed
6827,8.7,2,3,2,90.0,4.8,Yes,Yes,77.0,86.0,Placed
5352,8.3,1,3,2,81.0,4.7,Yes,Yes,76.0,86.0,NotPlaced
1506,6.9,0,3,0,76.0,3.8,No,Yes,81.0,73.0,NotPlaced
4479,8.3,2,1,1,81.0,4.0,Yes,Yes,55.0,70.0,Placed
1014,8.7,2,3,2,90.0,4.8,Yes,Yes,76.0,85.0,Placed
4044,7.8,0,2,2,90.0,4.8,No,Yes,80.0,85.0,Placed
5566,7.5,1,1,0,75.0,4.1,Yes,Yes,61.0,70.0,NotPlaced
1262,7.7,2,3,2,90.0,4.8,Yes,Yes,70.0,86.0,NotPlaced
8421,8.0,1,3,1,90.0,4.4,No,Yes,82.0,67.0,NotPlaced
3407,8.1,2,3,2,78.0,3.4,Yes,Yes,83.0,81.0,Placed
7517,7.8,0,1,0,71.0,3.7,No,No,55.0,62.0,NotPlaced
817,7.4,1,2,2,85.0,3.5,Yes,Yes,57.0,68.0,Placed
1661,8.0,1,2,0,78.0,3.8,Yes,No,79.0,71.0,NotPlaced
1026,7.9,2,3,2,85.0,4.7,Yes,Yes,85.0,84.0,Placed
8811,7.5,1,2,0,78.0,4.4,Yes,Yes,61.0,71.0,NotPlaced
8559,7.9,0,2,0,80.0,4.2,No,Yes,66.0,60.0,NotPlaced
138,8.1,2,2,2,90.0,4.5,Yes,Yes,73.0,82.0,Placed
2085,8.0,2,1,0,74.0,4.6,Yes,Yes,78.0,79.0,Placed
8719,8.3,1,1,1,73.0,4.1,No,No,78.0,83.0,NotPlaced
1075,8.1,2,3,2,90.0,4.8,Yes,Yes,80.0,88.0,Placed
8090,8.2,2,3,2,90.0,4.4,Yes,Yes,88.0,87.0,Placed
4115,7.6,0,2,0,64.0,4.8,No,No,60.0,64.0,NotPlaced
988,8.2,2,1,1,69.0,4.5,Yes,No,83.0,79.0,NotPlaced
280,8.7,1,3,2,90.0,4.8,Yes,Yes,69.0,88.0,Placed
4214,7.5,1,1,0,78.0,4.5,No,No,58.0,65.0,NotPlaced
8887,7.5,1,2,1,78.0,4.7,No,No,55.0,66.0,NotPlaced
2677,6.5,0,1,0,72.0,4.6,No,No,79.0,58.0,NotPlaced
4819,8.4,0,3,1,90.0,4.5,Yes,Yes,75.0,82.0,Placed
5588,7.6,1,1,1,72.0,4.6,Yes,Yes,56.0,66.0,Placed
164,6.9,0,1,0,73.0,4.1,No,Yes,55.0,69.0,Placed
8939,8.3,1,3,1,85.0,4.3,Yes,Yes,65.0,82.0,NotPlaced
4482,8.2,2,1,2,81.0,4.0,Yes,Yes,83.0,86.0,NotPlaced
7406,7.5,0,1,0,65.0,3.9,No,No,55.0,65.0,NotPlaced
5051,6.6,1,2,0,87.0,4.6,No,Yes,80.0,71.0,NotPlaced
4252,8.3,1,3,2,87.0,4.8,Yes,Yes,73.0,85.0,Placed
640,8.5,1,1,2,83.0,4.3,Yes,Yes,89.0,86.0,Placed
1873,6.9,1,3,1,78.0,4.4,Yes,Yes,79.0,78.0,NotPlaced
5838,8.4,0,3,2,87.0,4.2,Yes,Yes,80.0,84.0,Placed
5220,7.4,2,2,0,84.0,4.3,No,Yes,79.0,82.0,NotPlaced
6977,8.5,2,3,2,90.0,4.7,Yes,Yes,90.0,86.0,Placed
565,8.2,1,2,1,90.0,4.7,Yes,Yes,76.0,80.0,Placed
6050,7.8,0,1,0,74.0,4.0,No,No,55.0,63.0,NotPlaced
2775,9.0,0,3,2,86.0,4.8,Yes,Yes,79.0,86.0,Placed
213,8.6,2,3,2,78.0,4.8,Yes,Yes,82.0,81.0,NotPlaced
4561,6.5,1,2,1,79.0,3.9,No,Yes,57.0,71.0,NotPlaced
2692,7.6,1,2,0,80.0,3.7,No,Yes,69.0,63.0,NotPlaced
8450,8.4,2,3,3,89.0,4.6,Yes,Yes,77.0,85.0,Placed
2384,7.7,1,1,1,70.0,4.3,Yes,Yes,75.0,70.0,NotPlaced
9012,6.5,1,2,1,61.0,3.9,No,Yes,55.0,66.0,NotPlaced
8800,7.0,2,3,2,90.0,4.8,Yes,Yes,90.0,80.0,Placed
1825,7.8,0,3,1,88.0,4.6,Yes,Yes,65.0,83.0,Placed
1135,6.7,1,1,1,67.0,3.7,No,No,56.0,64.0,NotPlaced
7554,7.8,1,1,1,63.0,4.1,No,Yes,55.0,67.0,NotPlaced
2675,8.1,1,1,1,78.0,4.3,No,Yes,58.0,63.0,NotPlaced
2371,7.5,0,2,1,73.0,3.6,No,No,56.0,71.0,NotPlaced
7821,8.3,2,3,0,85.0,4.8,Yes,Yes,75.0,83.0,Placed
6971,7.8,0,2,1,82.0,4.4,Yes,Yes,73.0,88.0,Placed
58,8.4,2,2,2,81.0,4.6,Yes,Yes,77.0,82.0,Placed
2645,7.3,1,1,1,80.0,4.7,No,No,55.0,67.0,NotPlaced
6247,8.2,1,3,1,88.0,4.5,Yes,Yes,80.0,86.0,Placed
790,7.6,1,2,1,82.0,4.7,No,Yes,64.0,65.0,NotPlaced
2310,7.9,1,2,0,80.0,4.5,No,Yes,59.0,66.0,NotPlaced
5499,7.4,2,2,0,68.0,3.8,No,Yes,55.0,66.0,NotPlaced
1330,7.6,2,2,2,74.0,3.8,Yes,Yes,75.0,84.0,NotPlaced
7885,8.4,2,3,2,90.0,4.8,Yes,Yes,67.0,82.0,Placed
5012,6.5,0,1,1,60.0,3.7,No,No,61.0,68.0,NotPlaced
9233,7.6,0,1,0,83.0,3.8,No,Yes,56.0,66.0,NotPlaced
1349,6.6,2,2,0,85.0,3.7,Yes,Yes,58.0,72.0,Placed
6965,8.2,2,3,2,90.0,4.8,Yes,Yes,81.0,82.0,Placed
6126,7.5,0,1,0,83.0,3.8,Yes,Yes,61.0,67.0,NotPlaced
5436,7.6,0,1,1,61.0,3.4,No,Yes,55.0,72.0,NotPlaced
647,7.9,2,3,2,90.0,4.6,Yes,Yes,82.0,87.0,Placed
852,6.6,0,2,1,70.0,3.2,No,Yes,62.0,58.0,NotPlaced
2747,7.7,2,3,0,71.0,3.8,No,No,73.0,74.0,NotPlaced
2511,8.2,2,3,2,87.0,4.8,Yes,Yes,77.0,86.0,Placed
1304,8.6,1,3,2,90.0,4.6,Yes,Yes,85.0,84.0,Placed
9974,7.7,1,2,1,68.0,4.2,No,Yes,55.0,85.0,NotPlaced
9575,7.7,1,2,1,84.0,4.5,Yes,Yes,69.0,69.0,Placed
6047,8.2,1,3,1,77.0,4.2,Yes,Yes,70.0,84.0,Placed
3359,6.8,1,1,0,76.0,4.3,No,No,67.0,65.0,NotPlaced
2651,8.5,1,2,0,85.0,4.3,No,Yes,55.0,83.0,Placed
9863,7.8,2,3,0,86.0,4.8,Yes,No,74.0,82.0,Placed
9916,6.6,0,1,0,74.0,4.3,Yes,No,80.0,82.0,Placed
4420,6.5,1,2,0,79.0,4.5,No,Yes,55.0,67.0,NotPlaced
8966,7.5,1,3,0,83.0,4.2,Yes,Yes,75.0,80.0,NotPlaced
6739,7.6,1,2,0,80.0,4.0,No,Yes,78.0,73.0,NotPlaced
5340,7.5,1,1,1,68.0,4.6,Yes,Yes,59.0,65.0,NotPlaced
1660,7.8,1,2,0,73.0,4.1,No,Yes,61.0,71.0,NotPlaced
962,7.3,1,1,1,83.0,3.9,Yes,No,67.0,70.0,NotPlaced
9171,8.4,2,2,2,71.0,3.8,Yes,Yes,62.0,80.0,Placed
3706,7.6,0,3,0,71.0,3.9,Yes,Yes,57.0,75.0,NotPlaced
9506,7.8,1,2,2,90.0,4.8,Yes,Yes,77.0,85.0,Placed
6454,8.1,1,1,0,69.0,4.0,No,Yes,55.0,70.0,NotPlaced
2247,8.5,2,2,2,69.0,4.4,No,Yes,76.0,81.0,NotPlaced
1003,8.1,2,2,1,88.0,4.8,Yes,Yes,88.0,67.0,NotPlaced
412,7.5,1,3,2,90.0,4.2,Yes,Yes,80.0,72.0,Placed
9702,8.3,2,3,2,90.0,4.8,Yes,Yes,79.0,84.0,Placed
7306,6.8,1,1,0,72.0,4.2,No,Yes,60.0,68.0,NotPlaced
8012,6.5,1,3,2,81.0,4.5,No,No,72.0,82.0,Placed
9592,7.8,1,3,1,77.0,3.7,No,Yes,72.0,85.0,NotPlaced
5635,7.6,0,1,2,75.0,4.5,No,No,80.0,66.0,NotPlaced
4970,7.9,1,3,2,89.0,4.8,Yes,Yes,78.0,84.0,Placed
9425,8.2,0,3,2,80.0,4.4,Yes,Yes,64.0,85.0,Placed
6637,7.6,1,3,1,71.0,4.8,Yes,Yes,55.0,74.0,NotPlaced
1524,7.4,1,1,0,75.0,4.3,No,No,55.0,61.0,NotPlaced
6248,8.2,0,2,2,78.0,4.1,Yes,No,55.0,63.0,NotPlaced
6228,7.5,1,2,1,65.0,4.1,No,No,58.0,64.0,NotPlaced
2330,8.0,1,3,0,83.0,4.1,Yes,Yes,82.0,83.0,Placed
9877,7.4,2,3,0,80.0,4.5,Yes,Yes,77.0,87.0,Placed
4938,8.5,1,1,2,82.0,4.4,Yes,Yes,82.0,85.0,Placed
3824,6.7,0,2,1,63.0,4.4,No,Yes,59.0,61.0,NotPlaced
858,6.5,0,3,2,90.0,4.8,Yes,Yes,82.0,86.0,Placed
5372,8.2,0,3,2,81.0,4.7,No,No,82.0,68.0,NotPlaced
1152,7.7,1,1,0,84.0,4.7,Yes,Yes,71.0,63.0,Placed
5081,8.0,2,3,2,90.0,4.7,Yes,Yes,77.0,70.0,NotPlaced
2473,7.9,2,1,2,75.0,3.9,Yes,No,77.0,80.0,NotPlaced
3434,8.5,1,3,2,75.0,4.1,Yes,Yes,76.0,77.0,Placed
9825,6.6,1,1,1,74.0,3.6,No,No,59.0,78.0,NotPlaced
3811,6.5,1,1,0,76.0,4.4,No,No,65.0,67.0,NotPlaced
9144,8.1,1,1,0,86.0,4.8,No,Yes,61.0,82.0,Placed
7427,8.2,1,3,2,88.0,4.8,Yes,Yes,75.0,82.0,Placed
5180,7.3,0,2,1,79.0,4.2,Yes,No,78.0,69.0,NotPlaced
3594,6.5,1,1,0,83.0,3.9,No,Yes,70.0,69.0,NotPlaced
1153,6.7,1,3,0,86.0,4.1,No,No,65.0,69.0,NotPlaced
2701,6.7,1,1,0,86.0,4.8,No,Yes,55.0,64.0,Placed
9849,7.5,1,2,0,67.0,4.1,No,No,59.0,67.0,NotPlaced
4711,7.1,2,1,2,77.0,4.1,Yes,Yes,61.0,68.0,NotPlaced
3814,7.4,0,1,0,74.0,4.2,No,No,59.0,76.0,NotPlaced
